LD_Mean_RT_Zscore_CW,PLDF_CW,LD_Mean_RT_CW,OLDF_CW,WN_Zscore_CW,WN_Zscore,Ortho_N_CW,WN_Mean_RT,LD_Mean_RT_Zscore,SUBTLEXus_Freq_AW_Log,PLD_CW,SUBTLEXus_Range_AW,OLDF,PLD,WN_Mean_RT_CW,SUBTLEXus_Freq_CW_Log,LD_Mean_RT,PLDF,OLD_CW,Kuperman_AoA_CW,Phono_N,Phono_N_H,BNC_Spoken_Freq_AW_Log,COCA_spoken_Frequency_Log_AW,Phono_N_CW,Brown_Freq_AW_Log,TL_Freq_AW_Log,COCA_spoken_Range_AW,nwords,Phono_N_H_CW,SUBTLEXus_Range_CW,Log_Freq_HAL,Ortho_N,Kuperman_AoA_AW,Brown_Freq_CW_Log,BNC_Spoken_Range_AW,SUBTLEXus_Range_AW_Log,COCA_fiction_Range_AW,TL_Freq_CW_Log,BNC_Spoken_Freq_CW_Log,OLD,SUBTLEXus_Range_CW_Log,McD_CD_CW,COCA_fiction_tri_2_DP,COCA_spoken_Range_Log_AW,OG_N,OG_N_CW,Log_Freq_HAL_CW,SUBTLEXus_Freq_CW,BNC_Spoken_Range_CW,COCA_news_Range_AW,COCA_spoken_Frequency_Log_CW,COCA_spoken_Range_CW,COCA_fiction_Frequency_Log_AW,MRC_Familiarity_AW,COCA_magazine_Frequency_Log_AW,adjacent_overlap_cw_sent,COCA_news_Frequency_Log_AW,COCA_magazine_tri_2_DP,COCA_fiction_Range_CW,BNC_Spoken_Freq_CW,aoe_inflection_point_polynomial,adjacent_overlap_all_sent,COCA_fiction_Frequency_Log_CW,LD_Mean_RT_SD_CW,fic_av_lemma_freq_log,COCA_news_Range_Log_AW,Brown_Freq_CW,COCA_magazine_Range_AW,adjacent_overlap_2_cw_sent,KF_Nsamp_AW,KF_Freq_CW_Log,news_av_lemma_freq_log,COCA_fiction_Range_Log_AW,USF_CW,prp_ttr,WN_SD,COCA_magazine_Range_Log_AW,MRC_Familiarity_CW,aoe_inverse_average,COCA_spoken_Range_Log_CW,COCA_news_tri_2_DP,KF_Freq_AW_Log,adjacent_overlap_cw_sent_div_seg,COCA_news_Frequency_Log_CW,adjacent_overlap_2_all_sent,COCA_news_Range_CW,mag_av_lemma_freq_log,Trngain_Lasswell_neg_3,av_nsubj_pass_deps_NN,COCA_fiction_bi_MI,aoe_index_above_threshold_40,Trngain_Lasswell,nsubj_pass_stdev,COCA_magazine_Frequency_Log_CW,KF_Nsamp_CW,rubric1,rubric2,rubric3,rubric4,rubric5,rubric6,holistic_score,weights
-0.619310345,8.941724138,605.2751724,8.516896552,-0.587586207,-0.577857143,9.034482759,604.2102381,-0.595952381,4.898380952,1.565517241,6875.333333,8.733095238,1.495238095,604.3224138,4.618768966,612.8704762,9.161904762,1.872413793,4.78137931,22.0952381,23.76190476,0.083859449,3.1947088,24.37931034,2.408293022,3.852429552,0.695103584,47,26,6328.517241,13.43642857,8.69047619,4.51902439,2.071167861,79.99833972,3.734740476,0.715984101,3.644865399,-0.254427347,1.782142857,3.657658621,0.4,0.141707064,-0.304949263,3.80952381,4.379310345,12.76103448,138329.4483,72.23356894,0.628371141,2.906093347,0.600686529,3.10498453,601.8684211,3.125907144,0.125,2.991126336,0.196159909,0.629283511,2.23276065,3.249386411,0.08,2.787517291,193.6989655,5.480828302,-0.427281416,460.4482759,0.610191654,0,336.7380952,2.852921553,5.423383274,-0.289841788,23.84,0.4,126.7742857,-0.351300861,599.4,0.2491773,-0.419914109,0.199923705,3.136069116,2,2.65466345,0,0.517822369,5.493508119,0,0,1.639839666,0.916666667,0,0,2.822433841,291,8,8,8,8,7,6,35,0.021276596
-0.584904762,8.481435407,621.5299048,8.108995215,-0.564952381,-0.587896104,8.933333333,597.0183896,-0.602493506,4.742144156,1.520574163,6329.116883,8.535859375,1.448697917,603.6529048,4.11603381,615.462987,9.01484375,1.705023923,4.720788177,20.54545455,21.75584416,0.029234186,3.004344017,19.65714286,2.445495006,3.818207403,0.617781296,408,20.64285714,4887.22381,12.94296104,9.38961039,4.628502674,1.821497481,75.19797279,3.660641818,0.671535626,3.266709822,-0.658839777,1.607291667,3.458759048,0.687786802,0.129818608,-0.461212584,4.405194805,4.871428571,11.33271429,73255.52857,58.20806389,0.579837722,2.306451554,0.39710324,3.11044433,596.3483483,2.987322855,0.1,2.94873139,0.131111591,0.479251757,1.453603885,2.883675495,0.157894737,2.504694,213.2537143,4.812910772,-0.505709523,351.7566138,0.559984429,0.190697674,304.3193717,2.380976031,4.596198809,-0.305971753,29.60098522,0.186046512,125.9838961,-0.494380976,587.3690476,0.218660199,-0.785818196,0.135092023,3.0326203,0.916666667,2.270964564,0.278409091,0.34540009,4.68857453,0.005050505,0,1.624828721,0.721804511,0.004901961,0,2.320934345,188.884058,6,6,7,7,8,6,32,0.027027027
-0.617463235,8.476022305,608.0607353,8.114758364,-0.576764706,-0.5800883,7.948529412,600.0494923,-0.609448124,4.7513949,1.608364312,6434.263858,8.508311111,1.512777778,601.6776471,4.240814815,612.5765342,8.935377778,1.837546468,5.263931298,20.66666667,22.16335541,0.060195806,3.073684512,19.62867647,2.448125307,3.831684399,0.63801678,460,20.97426471,5353.762963,13.19019868,8.93598234,4.899841629,1.940772344,76.86734182,3.676947894,0.666501244,3.401830917,-0.488466064,1.714111111,3.533317778,0.622027344,0.137448674,-0.396320694,4.033112583,4.176470588,12.00183824,87879.53333,64.59315427,0.590813306,2.545976736,0.468958532,3.051799123,598.9480198,3.036602091,0.144104803,2.993501998,0.149281003,0.513941685,1.775526117,3.330991849,0.181547619,2.527296089,199.0258088,5.230149207,-0.450373392,378.3803922,0.578903031,0.226600985,311.3148559,2.539126513,5.093474277,-0.303168699,29.96862745,0.136363636,127.6301545,-0.433753867,592.4152542,0.261137771,-0.60982008,0.162144368,3.047871305,2.2,2.475645167,0.292929293,0.41308396,5.131333709,0.002272727,0,1.469483433,1.248484848,0.002173913,0,2.525189644,228.0888889,8,8,8,8,8,8,40,0.00621118
-0.582436548,8.361465296,619.7075127,7.979023136,-0.539822335,-0.569528433,8.379746835,600.8997365,-0.594687933,4.802087587,1.591388175,6584.011158,8.56174581,1.425488827,609.8854569,4.158183846,616.9049376,9.028924581,1.752313625,5.106344086,21.72576177,23.24376731,0.130830824,3.106180706,18.0835443,2.52642661,3.879197581,0.647900941,767,19.30126582,5232.592308,13.18106648,9.505540166,4.740789096,1.939726638,78.46986322,3.692455788,0.681249931,3.320602893,-0.525651966,1.614874302,3.509378718,0.571856369,0.148643832,-0.390745388,4.289473684,4.311392405,11.69713924,67891.68718,63.52318429,0.591513708,2.442182351,0.436671359,3.129669246,597.4826498,3.034938453,0.1225,3.011009741,0.148807852,0.497968499,1.456519979,3.782255207,0.186046512,2.503215085,211.5354569,5.040166026,-0.458315169,329.0324324,0.567616613,0.217506631,310.9280677,2.456385599,4.834321465,-0.29483818,29.65311653,0.103448276,124.7555479,-0.455689424,585.8414239,0.301346433,-0.665887364,0.149641693,3.098961638,1.441176471,2.348897937,0.308319739,0.364450212,4.870015193,0.004243281,0,1.513267308,1.548387097,0.005215124,0,2.379066571,204.5287958,8,8,8,8,7,7,37,0.025641026
-0.587307692,8.446345679,619.0380048,8.005975309,-0.538509615,-0.572,8.669856459,599.831102,-0.600054422,4.725297799,1.500740741,6233.939477,8.559875691,1.405524862,608.0183173,3.996669608,616.7111293,9.062334254,1.711975309,4.891414141,20.32700136,21.53188602,0.033352774,2.965163769,19.54066986,2.462250328,3.832158705,0.607058443,848,20.60047847,4704.308824,12.88579376,9.208955224,4.577076923,1.774808747,73.92646849,3.610615956,0.668372005,3.295480308,-0.703858512,1.600138122,3.376298039,0.729762803,0.129262563,-0.517728421,4.139755767,4.301435407,11.15657895,70965.40196,56.55112337,0.557466069,2.223806805,0.386408485,3.120083154,598.2306502,2.949168407,0.06693712,2.910301536,0.119941858,0.483116075,1.407161564,3.618043459,0.133413462,2.476247384,210.4559375,4.825507931,-0.561130777,335.1580381,0.53356885,0.112474438,288.2586445,2.300055084,4.541960559,-0.323802052,28.39378238,0.082568807,123.5144082,-0.544538981,586.1976048,0.271992869,-0.86021696,0.131366004,2.995952515,0.38372093,2.20972992,0.222490931,0.334499938,4.585012354,0.003712871,0,1.582432611,1.243055556,0.003537736,0.471404521,2.253138448,180.6955446,7,7,8,8,8,8,38,0.05
-0.603979592,8.377665505,611.8072789,8.00804878,-0.546904762,-0.573754647,9.172881356,599.3292937,-0.595130112,4.808941917,1.583972125,6680.832707,8.507589454,1.444821092,605.7716667,4.239633681,616.3549442,8.959755179,1.746689895,4.909855072,20.23191095,21.44526902,0.118849066,3.125657446,18.65084746,2.478289908,3.912055559,0.654213831,557,19.77966102,5485.298611,13.12410019,9.439703154,4.6496139,1.908972095,79.39472931,3.723655451,0.702912371,3.452934162,-0.471107894,1.629001883,3.569631944,0.547686347,0.119498402,-0.349489709,4.382189239,4.627118644,11.71457627,68722.42014,65.46942899,0.609797343,2.554659806,0.465447236,3.186012628,597.3481013,3.080810364,0.154639175,3.062009271,0.121691658,0.539564857,1.456847302,3.346581247,0.219262295,2.644612796,194.4697279,5.048651102,-0.393881757,350.3178571,0.57638719,0.23943662,317.8568738,2.517874669,4.884853403,-0.25097746,27.8164794,0.1,125.6873234,-0.400273129,586.2489451,0.266112045,-0.580927403,0.118272941,3.104047707,1.451612903,2.500986987,0.321503132,0.405979846,4.911172255,0.003838772,1,1.477587817,0.989847716,0.003590664,0.471404521,2.518704341,216.1707317,8,8,8,8,8,8,40,0.00621118
-0.587412935,8.691002571,616.8573881,8.167994859,-0.562960199,-0.585581977,9.866666667,596.5426783,-0.606520651,4.937516582,1.414395887,6786.265823,8.680534351,1.321119593,602.4950995,4.265146819,612.4829787,9.231463104,1.63470437,4.613225806,22.45760599,23.89401496,0.228495593,3.198739026,20.58765432,2.593160872,3.935245259,0.673855886,849,21.65925926,5323.300254,13.29880299,10.22942643,4.454328553,1.922745581,79.65711286,3.726698987,0.710075179,3.338301285,-0.49090179,1.543320611,3.53941883,0.590829787,0.102958567,-0.36985632,4.802992519,5.002469136,11.69014815,85827.55216,62.96714634,0.620354667,2.490003576,0.448173764,3.227123758,598.4332425,3.129397445,0.196185286,3.105204499,0.113015216,0.511192549,1.759055632,3.361808511,0.312202853,2.556457347,201.9957711,5.212598351,-0.415679104,399.9226667,0.595874929,0.275071633,316.6717172,2.429374181,5.018002523,-0.272279765,33.0616622,0.081818182,125.4361076,-0.417216745,584.973607,0.266569509,-0.674430928,0.119495716,3.129839333,3.130434783,2.431784393,0.410084034,0.385494842,5.009484763,0.001236094,0.5,1.377536499,1.257462687,0.002355713,0.5,2.452562714,201.2860759,6,6,6,6,6,6,30,0.020408163
-0.615102041,8.508129252,610.5006122,8.036836735,-0.533639456,-0.569169492,9.589830508,598.7775424,-0.621457627,4.812460267,1.495068027,6507.93823,8.598016949,1.408474576,607.3590476,4.06290099,609.8980678,9.145644068,1.683503401,4.915498282,21.40609137,22.8392555,0.199988308,3.112417671,19.89830508,2.539879244,3.972220782,0.643714855,631,21.22711864,4898.316832,13.28265651,10.08291032,4.651908007,1.835426826,78.44262126,3.668644574,0.694983011,3.323041771,-0.541035234,1.564576271,3.434737294,0.621427046,0.126754508,-0.427372323,4.338409475,4.633898305,11.52362712,64570.09901,61.67786221,0.601875952,2.312775496,0.407157163,3.2010101,597.4943396,3.083750844,0.115511551,3.061130651,0.132491126,0.48691212,1.528406003,3.237564455,0.211111111,2.463513584,201.8280612,4.95909038,-0.472793297,346.8686131,0.580158997,0.176271186,320.0290598,2.45317758,4.767260841,-0.295693343,31.83275261,0.071428571,124.7057966,-0.466981773,585.2716049,0.258203324,-0.776740371,0.133589007,3.19179831,1.060606061,2.281613375,0.321223709,0.357378347,4.784411694,0.003210273,0,1.50579048,1.138461538,0.003169572,0,2.30882581,207.1799308,8,8,8,8,8,8,40,0.00621118
-0.616455224,8.442368421,607.9273134,8.111541353,-0.554253731,-0.576150794,8.671641791,599.7833135,-0.609305556,4.80594243,1.536654135,6483.737052,8.629960159,1.396314741,607.4610075,4.144204887,610.9188095,9.104581673,1.690601504,4.969128788,22.74603175,24.3234127,0.065273631,3.102503006,19.50746269,2.415846519,3.886305012,0.635299292,528,20.73134328,4941.06015,13.10031746,9.785714286,4.61064,1.734839687,75.44246688,3.693347012,0.674945579,3.307176942,-0.650744278,1.568426295,3.498163158,0.647910506,0.103964377,-0.401503992,4.591269841,4.473880597,11.51119403,68914.27068,57.22441894,0.586015327,2.410865286,0.402379268,3.152639794,598.1225383,3.06970586,0.103448276,3.051229882,0.11436828,0.473547993,1.369542107,3.474533423,0.197309417,2.502882674,195.6483209,5.149280139,-0.445831927,329.6078431,0.557397532,0.184738956,304.995992,2.418330358,5.000038241,-0.292403257,28.98425197,0.1,124.613254,-0.44736163,585.2850877,0.261968499,-0.703235639,0.108993405,3.098814429,1,2.386497291,0.301886792,0.344198402,5.009035492,0.00776699,1.5,1.53191769,1.193370166,0.007590133,0.5,2.411291009,186.7680608,7,7,8,7,8,8,38,0.05
-0.609111842,8.430582192,611.4661513,8.079246575,-0.55625,-0.586324952,8.091803279,598.6221857,-0.608626692,4.789589941,1.628938356,6471.323471,8.523128713,1.498910891,605.9841776,4.220762585,614.2097872,8.99429703,1.828767123,5.421184669,20.27027027,21.63513514,0.141635424,3.095067193,18.39344262,2.489072064,3.863307566,0.649294875,522,19.61967213,5278.340136,13.29584942,8.666023166,4.988088531,1.95031951,78.66005877,3.678440631,0.671266514,3.393707549,-0.418918846,1.694752475,3.513387755,0.568350746,0.109822196,-0.395803813,3.905405405,4.170491803,12.02104918,82084.95578,66.0867157,0.617092513,2.525216676,0.470326617,3.033108168,599.9441964,3.0715181,0.163636364,3.0418674,0.119123781,0.504482529,1.841742522,3.721966875,0.218061674,2.441951872,200.0334539,4.998977915,-0.42117053,374.3448276,0.59801823,0.261363636,318.8222656,2.533759912,4.884549835,-0.335042061,33.3297491,0.122807018,128.015706,-0.415149672,591.7717842,0.295759965,-0.62973938,0.124420074,3.07449889,1.666666667,2.494121438,0.344036697,0.430720351,4.924707064,0,0,1.341968104,1.756476684,0,0,2.519518461,231.7023411,10,9,10,9,9,9,46,0.076923077
-0.56525641,8.169067358,625.8284615,7.834663212,-0.516230769,-0.549217274,7.099236641,605.600054,-0.582294197,4.534052291,1.695854922,5769.08221,8.441180461,1.528154681,613.851359,3.719139386,621.0102159,8.893093623,1.87746114,5.528903743,18.11424731,19.37231183,-0.130313117,2.850561906,15.92111959,2.349541261,3.830573584,0.560533746,804,17.06615776,3848.066496,12.72670699,8.498655914,5.023106796,1.576422352,70.22591075,3.541568059,0.626385903,3.180456998,-0.992914428,1.68412483,3.2296289,0.758174419,0.129666561,-0.574209571,3.653225806,3.692111959,10.81340967,50313.10486,48.67859619,0.531170114,2.010709917,0.310933046,2.986948161,593.3227345,2.90201657,0.101851852,2.863372951,0.147423004,0.39680299,0.959909091,3.403778135,0.197424893,2.206154741,207.8556154,4.463009529,-0.596460905,226.4564565,0.519767209,0.226415094,293.4817927,2.26709123,4.24552729,-0.383717284,27.1440678,0.091954023,129.0823752,-0.577207667,580.4315068,0.261616877,-0.986544226,0.148640383,3.04113231,1.294117647,2.059990379,0.339207048,0.275899414,4.317811184,0.001302083,0,1.735846597,1.278350515,0.001243781,0,2.102208211,170.0082645,10,10,10,10,10,10,50,0.076923077
-0.565619048,8.337611465,624.5203175,8.018535032,-0.515142857,-0.547082534,8.797468354,606.2025912,-0.568618042,4.543126004,1.607006369,5677.131931,8.501192308,1.487884615,614.0667937,3.823388959,624.858906,8.946346154,1.799203822,5.117105263,19.82183908,20.92145594,-0.136122774,2.78644521,19.92721519,2.32615523,3.739165781,0.553198184,540,20.91772152,4091.350158,12.62697318,9.013409962,4.721411765,1.617375489,69.22070492,3.506496367,0.637300626,3.203014079,-0.886042507,1.667019231,3.249773817,0.722943463,0.124283391,-0.633895252,4.318007663,4.636075949,10.92974684,69629.76972,51.13523231,0.511539851,2.029547167,0.328811271,3.033226984,593.5358744,2.83654161,0.068100358,2.770659445,0.124945241,0.451346772,1.161526233,3.524014382,0.186582809,2.393961283,203.3724444,4.60836844,-0.660693187,286.0714286,0.49791263,0.127340824,278.4280079,2.251514524,4.38710664,-0.369878267,29.28424658,0.12987013,127.2597505,-0.63043065,578.5731707,0.271782166,-1.001964922,0.140455091,2.935171036,0.575757576,2.057283196,0.272331155,0.281934004,4.405052657,0.013461538,1,1.549640157,1.21875,0.012962963,1,2.141869681,170.9169435,10,10,10,10,10,10,50,0.076923077
-0.6104,8.573733333,616.8174667,8.2126,-0.563466667,-0.579120879,9.726666667,599.7779487,-0.614139194,4.712085252,1.514,6137.751799,8.622344322,1.433699634,603.662,4.002789032,615.3223077,9.116996337,1.701,4.869097222,21.61172161,23.19413919,0.09931267,3.011220465,21.88666667,2.490564892,3.856317423,0.609501652,281,23.4,4550.580645,13.12062271,9.556776557,4.613558052,1.801781398,75.9170445,3.614334532,0.666689034,3.323931937,-0.592752717,1.605860806,3.381047097,0.549275362,0.101459916,-0.467639708,4.326007326,4.78,11.51373333,69942.27742,58.80144063,0.562883487,2.285097185,0.380331667,3.127147034,597.7489879,2.997045866,0.113636364,2.966719319,0.100660671,0.464147567,1.289911767,3.257093887,0.238938053,2.468401331,206.0176667,4.862998071,-0.501216026,309.9393939,0.541036808,0.25203252,297.797048,2.406636774,4.678968168,-0.31556111,38.82517483,0.208333333,122.7747619,-0.499209584,586.7307692,0.249149454,-0.793640753,0.098440446,3.068933026,1.071428571,2.277500109,0.373205742,0.326796064,4.71298398,0.003891051,2,1.508529882,1.086538462,0.003558719,0,2.312595075,186.527027,7,7,8,7,7,7,35,0.021276596
-0.607453704,8.391481481,612.6696991,7.996148148,-0.566296296,-0.596326531,7.458333333,596.1157623,-0.602076831,4.863027228,1.578888889,6589.258663,8.544454094,1.449937965,600.0888194,4.142062408,614.2715726,9.051352357,1.81308642,5.293206107,21.79351741,23.4909964,0.162036525,3.100751347,18.57175926,2.511943492,3.865769854,0.65393927,836,19.68055556,5030.734644,13.28232893,8.668667467,4.793540609,1.818463078,78.36077789,3.703310767,0.679378193,3.2467795,-0.554099965,1.689454094,3.501238821,0.649104167,0.105961283,-0.4066104,3.667466987,3.988425926,11.63055556,75761.25307,61.70642778,0.610079839,2.37051589,0.422780293,3.072885867,600.2063712,3.075554334,0.178294574,3.02369096,0.121484013,0.466546973,1.509702698,3.034677996,0.2359375,2.348242064,203.1123148,4.854816702,-0.43229532,311.6497585,0.604255135,0.27540107,309.8039457,2.349275392,4.666345188,-0.319205002,32.87244898,0.051851852,125.6984274,-0.420917753,588.3911765,0.24208454,-0.725766329,0.13730224,3.053880767,2.029411765,2.335210511,0.365971108,0.364976474,4.715973746,0,1,1.363580774,0.846938776,0,0.433012702,2.379127365,190.4634146,7,7,8,8,7,7,35,0.021276596
-0.630842105,8.595467626,606.6692632,8.19647482,-0.575964912,-0.584330709,8.915789474,597.8279921,-0.61988189,4.850036853,1.485791367,6737.946215,8.614231537,1.374051896,600.9626316,4.311432258,610.1511417,9.104091816,1.704496403,4.896678832,22.73425197,24.31299213,0.117121246,3.127389859,20.8245614,2.512102247,3.879007372,0.653351105,512,22.03859649,5646.462366,13.18982283,9.43503937,4.659758065,1.9713836,79.03978416,3.729543626,0.689326929,3.431870287,-0.472985758,1.611676647,3.592614695,0.584056604,0.114042942,-0.352529111,4.625984252,4.943859649,11.88396491,79973.71685,65.70827372,0.588488643,2.574166438,0.470631782,3.131219748,598.0022075,3.061402178,0.129770992,3.026108003,0.12510502,0.528675108,1.480096929,2.663893493,0.1875,2.596825197,199.6129474,5.038853103,-0.405577215,343.6145038,0.574086745,0.251968504,306.326087,2.486261939,4.895420026,-0.270406988,35.88721805,0.098765432,123.8933071,-0.407830069,589.6470588,0.214088273,-0.575696271,0.126753577,3.04208174,1.214285714,2.494031311,0.336384439,0.394093651,4.932838164,0.00204918,1.5,1.515747652,0.711229947,0.001953125,1.5,2.525829276,215.1201413,7,7,8,8,7,7,35,0.021276596
-0.623923445,8.434585366,608.4089952,8.043902439,-0.547655502,-0.569106145,8.100478469,601.6360056,-0.61575419,4.809312712,1.513658537,6447.124294,8.59019774,1.380932203,609.4404306,4.194409756,609.6610335,9.060423729,1.743414634,4.738939394,21.32681564,22.81564246,0.068786759,3.101469899,19.49760766,2.415333104,3.885355343,0.638028039,371,20.66985646,5139.478049,13.10206704,9.175977654,4.536599424,1.752430595,75.54241181,3.698368927,0.674753804,3.390310866,-0.61389615,1.601977401,3.540984878,0.634908163,0.106404012,-0.394322588,4.284916201,4.148325359,11.614689,73142.64878,59.56177964,0.583148025,2.456679598,0.426087222,3.135149748,598.8396226,3.031439305,0.140625,3.005551695,0.118789823,0.499624008,1.297263454,3.057395365,0.195783133,2.552598912,200.1060287,4.924093491,-0.457786867,303.3015075,0.561777513,0.240223464,303.2804533,2.429849582,4.776980804,-0.277964452,36.63131313,0.12962963,126.032486,-0.456802531,588.1941176,0.239849137,-0.648333065,0.104573419,3.054758448,1.173913043,2.381331526,0.341853035,0.360625141,4.811604749,0.002816901,1,1.605724963,0.762962963,0.002695418,0.5,2.407332311,197.9362745,7,7,8,8,7,6,33,0.03125
-0.484166667,8.304166667,650.0633333,7.70875,-0.500833333,-0.585641026,8.6,595.2433333,-0.517435897,4.3793,1.9375,5813.414634,8.312307692,1.624358974,610.1254167,3.752061538,640.4692308,9.283846154,2.025,5.86,19.1,20.45,-0.20588078,2.750426282,14.52,2.349289137,3.670593507,0.579879726,44,15.64,4400.961538,12.345,9.65,5.513157895,1.82352676,70.87018677,3.436582927,0.636618074,3.276834912,-0.823444505,1.785897436,3.159430769,0.711619048,0.317290625,-0.576832333,3.425,2.64,10.8888,70820.84615,54.42073144,0.51403817,2.165226129,0.382342059,2.877549294,599.6206897,2.643021707,0.05,2.561681406,0.3720689,0.467626063,1.692902845,3.895116243,0.111111111,2.338294588,237.84625,4.573311995,-0.735025003,468.7619048,0.494185551,0.153846154,287.7368421,2.378922695,4.218516779,-0.412661096,32.23809524,0.4,113.7735897,-0.691941082,594.8,0.290925816,-0.895878132,0.351680741,2.862250104,0.333333333,1.998128339,0.1875,0.325023163,4.354194027,0,0,1.810849126,1.133333333,0,0,2.073897893,206.7826087,9,9,10,10,9,9,45,0.032258065
-0.584989059,8.400311111,619.5596718,8.145311111,-0.545076586,-0.57433213,8.428884026,599.4115644,-0.603694344,4.829174029,1.598666667,6528.616505,8.618774272,1.47342233,607.1625602,4.177862667,616.0558845,9.030424757,1.793333333,5.237713626,20.21901324,21.4488568,0.119309845,3.103534492,18.97155361,2.560630106,3.868839814,0.641948532,849,19.90809628,5182.026667,13.2577858,9.10589651,4.743146766,1.932952854,78.24115686,3.679831189,0.687117664,3.341094513,-0.562000615,1.662317961,3.492164889,0.731261283,0.115712304,-0.402592085,4.067388688,4.043763676,11.73811816,83359.88222,63.13573389,0.589001519,2.445466919,0.435832263,3.1512211,599.2328191,3.070554324,0.109048724,3.025975267,0.116731155,0.504385607,1.567902608,3.664433531,0.212651413,2.514635034,204.2100438,4.961826635,-0.452434044,380.704878,0.569778326,0.173809524,307.235723,2.412139285,4.849561459,-0.301433391,27.28365385,0.048,126.3677016,-0.440453282,586.972067,0.287779926,-0.676036035,0.117050833,3.065135969,1.175,2.388256142,0.319559229,0.373472416,4.887227131,0.006002401,4,1.427078778,1.498316498,0.005889282,1.732050808,2.439180249,207.1224944,9,9,9,9,9,9,45,0.032258065
-0.607042254,8.608436019,609.9873709,8.133886256,-0.561032864,-0.588407311,8.724299065,596.4722193,-0.597101828,4.781320942,1.510189573,6533.329843,8.652047244,1.369422572,603.3706573,4.173428302,614.239765,9.166824147,1.750473934,4.810821256,22.90625,24.64322917,0.042360391,3.070166892,20.51401869,2.423851154,3.878444741,0.628607192,398,22.03738318,5185.023585,13.02447917,9.658854167,4.518266667,1.817681921,77.04305794,3.697340576,0.695374634,3.399358753,-0.588832573,1.606167979,3.523884906,0.583885,0.122957726,-0.388640049,4.8359375,4.700934579,11.58700935,72094.24528,61.66265882,0.572613487,2.464775868,0.425796607,3.169473584,597.6057971,3.010012377,0.155339806,2.972072929,0.132423198,0.526707314,1.43795951,3.228577727,0.236768802,2.601315993,199.7073709,4.881234316,-0.463851607,321.5373134,0.544572121,0.221674877,306.9361702,2.46239472,4.631542259,-0.255537372,26.52970297,0.076923077,126.4132115,-0.46023396,587.7134831,0.240782367,-0.647549749,0.129967842,3.074951394,1.032258065,2.361629194,0.30878187,0.357719794,4.630587603,0.007772021,0,1.549502048,0.788732394,0.007537688,0,2.413046969,205.0436893,8,8,8,8,8,8,40,0.00621118
-0.566511628,8.126956522,623.6165116,7.854466403,-0.532131783,-0.569707724,6.441860465,601.5232985,-0.589561587,4.642443249,1.748814229,6011.434599,8.453248945,1.5592827,610.1765504,3.851084585,620.2466806,8.864324895,1.940909091,5.555226337,19.11064718,20.43632568,-0.001363336,2.989415947,15.72868217,2.397676311,3.833119217,0.609307553,500,16.68217054,4197.521739,12.97908142,8.361169102,4.97012987,1.639342142,73.21934977,3.590263502,0.634881999,3.172742974,-0.819171428,1.726898734,3.320379051,0.762251082,0.175084664,-0.487640433,3.734864301,3.593023256,11.12604651,62175.66008,53.18428155,0.57020331,2.18884202,0.35428758,2.988553981,596.2235577,2.975312629,0.113553114,2.93255906,0.176255679,0.398958514,1.351383517,3.703023485,0.213963964,2.199147791,211.2055039,4.761868525,-0.544132612,305.8050847,0.562134811,0.161654135,304.2781316,2.276590046,4.616894233,-0.377857908,27.64782609,0.179487179,127.5373695,-0.516606347,583.3073171,0.283533266,-0.852852043,0.186879103,3.046223206,1.347826087,2.125204467,0.284722222,0.299513,4.685523533,0.004201681,0,1.372383414,1.297297297,0.004,0,2.183734932,175.972,8,8,8,8,8,8,40,0.00621118
-0.62342723,8.471770335,608.762723,8.109569378,-0.5642723,-0.575780051,8.746478873,599.5950639,-0.60769821,4.815756298,1.594736842,6419.095116,8.655503876,1.430232558,602.3999061,4.130601422,613.1962148,9.082377261,1.766746411,4.730487805,22.05626598,23.49104859,0.098635385,3.092087261,19.77464789,2.506462,3.920403932,0.626819204,411,20.87793427,4943.075829,13.17514067,9.386189258,4.496214099,1.832618115,75.51886035,3.677646015,0.679418362,3.378027723,-0.611287344,1.623126615,3.486545498,0.708373134,0.107613857,-0.418749054,4.324808184,4.460093897,11.57849765,70858.12322,58.61755887,0.578577425,2.400658628,0.406965948,3.164017432,598.6982759,3.058586587,0.069306931,3.033483492,0.106435156,0.486074945,1.448123778,3.231720306,0.18443804,2.504078649,201.1084038,5.087336578,-0.464343462,345.8629442,0.555444651,0.122994652,299.3462532,2.387312489,4.974084839,-0.296139952,34,0.109375,126.2148593,-0.464391062,587.5057471,0.241176718,-0.707614999,0.096248695,3.065663548,0.538461538,2.385000738,0.274691358,0.358378058,5.001239995,0,0,1.570486028,0.879746835,0,0,2.398964513,194.5741627,7,6,7,8,6,6,31,0.029411765
